xactid;op
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;12
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;5
000015EE0005;5
000015EE0005;5
000015EE0005;8
000015EE0005;21
000015EE0005;8
000015EE0005;5
000015EE0005;30
000016080003;0
000016080003;65
000016080003;65
000016080003;30
000016080007;0
000016080007;65
000016080007;65
000016080007;30
00001608000B;0
00001608000B;65
00001608000B;65
00001608000B;30
00001608000F;17
000016080010;0
000016080010;14
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;4
000016080010;13
000016080010;4
000016080010;7
000016080010;4
000016080010;4
000016080010;4
000016080010;7
000016080010;30
0000161F0005;0
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;12
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;5
0000161F0005;5
0000161F0005;5
0000161F0005;8
0000161F0005;21
0000161F0005;8
0000161F0005;5
0000161F0005;30
000016380006;0
000016380006;65
000016380006;30
000016380009;0
000016380009;14
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;4
000016380009;13
000016380009;4
000016380009;7
000016380009;4
000016380009;4
000016380009;4
000016380009;7
000016380009;30
0000164F0002;0
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;12
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;5
0000164F0002;5
0000164F0002;5
0000164F0002;8
0000164F0002;21
0000164F0002;8
0000164F0002;5
0000164F0002;30
00001667000A;0
00001667000A;65
00001667000A;65
00001667000A;30
000016680002;0
000016680002;65
000016680002;30
000016680005;0
000016680005;65
000016680005;65
000016680005;30
000016680009;0
000016680009;65
000016680009;30
00001668000C;0
00001668000C;14
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;13
00001668000C;4
00001668000C;7
00001668000C;4
00001668000C;4
00001668000C;4
00001668000C;7
00001668000C;30
0000167F0002;0
0000167F0002;65
0000167F0002;65
0000167F0002;30
0000167F0006;0
0000167F0006;65
0000167F0006;65
0000167F0006;65
0000167F0006;30
0000167F000B;0
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;12
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;5
0000167F000B;5
0000167F000B;5
0000167F000B;8
0000167F000B;21
0000167F000B;8
0000167F000B;5
0000167F000B;30
000016980007;0
000016980007;65
000016980007;30
00001698000A;0
00001698000A;65
00001698000A;30
00001698000D;0
00001698000D;65
00001698000D;65
00001698000D;30
000016990002;0
000016990002;65
000016990002;65
000016990002;30
000016990006;17
000016990007;0
000016990007;14
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
